user_id,item_id,rating,cine,casa,escena,estilo,actuacion,espectador,film
Natalia Eseverri,Bajo las estrellas,4,NULL,NULL,NULL,1,NULL,NULL,NULL
Oscar Cantero,Corazones solitarios (Lonely Hearts),2,0,NULL,NULL,NULL,NULL,0,NULL
Oscar Cantero,Oceans 13,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Antoni Messa,Corazones solitarios (Lonely Hearts),3,0,NULL,NULL,NULL,NULL,NULL,0
Rafa Ferrer,Oceans 13,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Cp,Oceans 13,2,NULL,NULL,0,0,NULL,NULL,NULL
Dragon negro,Lo que no se ve,2,NULL,NULL,NULL,NULL,NULL,NULL,-1
Emilio Calvo de Mora,El Motorista Fantasma (Ghost Rider),1,1,NULL,NULL,NULL,NULL,NULL,0
Oscar Cantero,El truco final (The Prestige),4,NULL,NULL,0,NULL,NULL,1,NULL
Hartigan,Historia de un crimen,4,NULL,NULL,NULL,NULL,NULL,NULL,-1
Luna,Shrek Tercero,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,Un engaño de lujo,2,NULL,NULL,0,NULL,NULL,NULL,-1
Bruji,La reina de Nueva York,4,1,NULL,NULL,NULL,1,NULL,NULL
Tito Chinchan,Pequeños grandes héroes,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,Corazones solitarios (Lonely Hearts),1,0,NULL,NULL,NULL,NULL,NULL,NULL
Bruji,Lo que no se ve,2,NULL,NULL,NULL,NULL,NULL,0,NULL
Albert Puyuelo,Corazones solitarios (Lonely Hearts),2,0,NULL,NULL,NULL,NULL,NULL,NULL
Albert Puyuelo,Takehis,3,NULL,NULL,-1,NULL,NULL,0,NULL
Francisco Bellón,Shrek Tercero,2,1,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,Crónicas,3,NULL,NULL,1,NULL,NULL,0,0
Francisco Bellón,Ladrones,3,0,NULL,0,NULL,NULL,0,0
Dragon negro,Transformers,3,1,NULL,0,NULL,NULL,NULL,0
Red Stovall,Historia de un crimen,4,NULL,1,1,NULL,NULL,0,0
Rafa Ferrer,El Elegido,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Florinda Chic,Last Days,3,0,-1,NULL,NULL,NULL,-1,NULL
JohnTrent,Takehis,3,-1,NULL,NULL,NULL,NULL,-1,NULL
Ramón Balcells,Entre mujeres,2,1,0,0,NULL,0,NULL,0
Rafa Ferrer,Last Days,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Delgado,Memorias de una Geisha,2,NULL,NULL,1,NULL,NULL,NULL,NULL
Rafa Delgado,Transamerica,3,1,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Delgado,Jarhead,3,NULL,NULL,NULL,1,NULL,NULL,NULL
Iñaki Bilbao,Crónicas,3,NULL,NULL,NULL,NULL,NULL,NULL,0
Albert Puyuelo,Last Days,2,NULL,NULL,NULL,NULL,NULL,0,NULL
Antoni Messa,Historia de un crimen,4,1,NULL,NULL,0,NULL,NULL,0
Hartigan,Shrek Tercero,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ramón Balcells,Shrek Tercero,3,-1,NULL,-1,NULL,NULL,1,-1
Rafa Ferrer,Corazones solitarios (Lonely Hearts),3,0,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Cantero,Días de cine,1,-1,NULL,-1,NULL,NULL,NULL,NULL
Rafa Delgado,Shrek Tercero,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ramón Balcells,Historia de un crimen,4,NULL,NULL,1,NULL,NULL,NULL,1
Rafa Ferrer,Shrek Tercero,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Maderos 091,2,NULL,0,NULL,0,NULL,NULL,NULL
Iñaki Bilbao,Ladrones,3,0,NULL,NULL,NULL,NULL,-1,NULL
José Córdoba,Shrek Tercero,1,1,NULL,NULL,NULL,NULL,NULL,-1
Rafa Ferrer,Waynes World,3,NULL,0,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Todo lo demás,3,NULL,NULL,NULL,NULL,NULL,-1,NULL
Ramón Besonias,Memorias de Queens,3,NULL,0,0,NULL,NULL,-1,NULL
Luna,Los climas,3,0,NULL,NULL,NULL,NULL,-1,NULL
Emilio Calvo de Mora,Shrek Tercero,2,0,NULL,0,NULL,NULL,NULL,NULL
Alvaro Oliva,Oceans 13,3,NULL,NULL,0,NULL,NULL,NULL,NULL
Alvaro Oliva,Hostel 2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Cantero,Forajidos,4,0,NULL,-1,NULL,NULL,NULL,NULL
Antoni Messa,Entre mujeres,2,-1,-1,NULL,NULL,NULL,0,NULL
El mágico,Hostel 2,2,NULL,NULL,-1,NULL,NULL,-1,-1
El mágico,28 semanas después,4,NULL,NULL,NULL,NULL,0,NULL,NULL
Ramón Balcells,La vida de los otros,5,0,NULL,1,NULL,1,NULL,1
Rafa Ferrer,Charlie y la fábrica de Chocolate,3,NULL,1,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Taxidermia,2,0,NULL,NULL,NULL,NULL,-1,0
Oscar Cantero,La condesa rusa,3,NULL,NULL,NULL,NULL,NULL,0,NULL
Bruji,La vida de los otros,4,0,NULL,NULL,NULL,NULL,0,NULL
Francisco Bellón,28 semanas después,2,NULL,NULL,-1,NULL,NULL,0,NULL
Francisco Bellón,Café solo
Bruji,El ilusionista,3,0,NULL,NULL,NULL,NULL,1,NULL
Oscar Cantero,28 semanas después,4,-1,NULL,NULL,NULL,NULL,-1,NULL
Bruji,La dalia negra,4,-1,NULL,0,0,-1,0,NULL
Txapulin,Shrek Tercero,3,NULL,NULL,-1,NULL,NULL,NULL,NULL
Natalia Eseverri,Ladrones,4,1,NULL,0,NULL,NULL,NULL,NULL
Pruden Rodríguez,Mediterráneo,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Cantero,Cayo Largo,4,0,NULL,NULL,NULL,0,NULL,NULL
Rafa Ferrer,28 semanas después,2,-1,NULL,-1,NULL,NULL,NULL,NULL
Silvia Giner,28 semanas después,4,0,NULL,-1,NULL,NULL,0,0
Oscar Cantero,El juicio de Nuremberg,5,NULL,NULL,NULL,NULL,0,NULL,NULL
Silvia Giner,Shrek Tercero,5,1,NULL,NULL,NULL,NULL,1,-1
Silvia Giner,The Kingdom,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Cantero,El libro negro,3,NULL,NULL,0,NULL,NULL,0,NULL
Yul B
Alex Largo,Infiltrados,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Alex Largo,La fuente de la vida,4,-1,NULL,NULL,NULL,NULL,1,NULL
Alex Largo,Banderas de nuestros padres,3,1,NULL,-1,NULL,NULL,-1,NULL
Oscar Cantero,Regreso al paraíso,3,NULL,NULL,1,NULL,NULL,1,NULL
Hombre Lobo,28 semanas después,3,0,-1,-1,-1,NULL,NULL,NULL
Emilio Calvo de Mora,Lo que no se ve,2,0,NULL,NULL,NULL,NULL,NULL,0
Iñaki Bilbao,28 semanas después,3,NULL,NULL,-1,NULL,NULL,NULL,NULL
Josini,En la cuerda floja (Tightrope),4,-1,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Cantero,La noche del cazador,3,0,NULL,0,NULL,NULL,-1,NULL
Jose Contreras,Shrek Tercero,2,-1,NULL,-1,NULL,NULL,1,NULL
Jose Contreras,28 semanas después,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Alex Largo,La maldición de la flor dorada,4,NULL,1,0,-1,1,NULL,NULL
Alex Largo,Déjà Vu,3,NULL,NULL,1,NULL,NULL,1,NULL
Alex Largo,Shrek Tercero,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Cantero,Quédate a mi lado,3,0,NULL,NULL,NULL,NULL,0,NULL
Tito Chinchan,Shrek Tercero,3,NULL,NULL,NULL,1,NULL,NULL,NULL
Tito Chinchan,Operación Stormbreaker,4,NULL,NULL,NULL,NULL,NULL,0,NULL
Tito Chinchan,TMNT: Las tortugas ninja,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Hostel 2,2,NULL,NULL,1,NULL,NULL,NULL,NULL
Rafa Ferrer,Robots,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Transmorphers,1,NULL,1,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Tu la letra
Rafa Ferrer,Gritos en el pasillo,2,1,-1,NULL,NULL,NULL,NULL,NULL
Bruji,Flyboys: héroes del aire,2,1,NULL,1,NULL,NULL,NULL,NULL
Pruden Rodríguez,Café solo
José A
Emilio Calvo de Mora,Transformers,2,0,1,1,NULL,NULL,0,NULL
Taliesin,28 semanas después,2,0,NULL,-1,NULL,NULL,NULL,NULL
Francisco Bellón,Transformers,2,NULL,NULL,-1,NULL,NULL,NULL,-1
Francisco Bellón,Yo,2,0,NULL,NULL,NULL,NULL,1,1
Francisco Bellón,Suspiros del Corazón,2,1,NULL,-1,NULL,NULL,NULL,1
JLO,El crimen del padre Amaro,2,1,NULL,0,NULL,NULL,NULL,1
Oscar Cantero,Transformers,3,-1,NULL,0,NULL,NULL,NULL,NULL
Rafa Ferrer,La boda de Muriel,2,0,NULL,NULL,NULL,NULL,NULL,NULL
JLO,Mar abierto,4,NULL,NULL,NULL,NULL,NULL,NULL,0
JLO,Saw,4,1,NULL,NULL,NULL,NULL,NULL,-1
JLO,El señor de los anillos: Las dos torres,5,NULL,NULL,1,NULL,NULL,NULL,1
Oscar Cantero,El despertar del amor,2,NULL,NULL,0,NULL,NULL,NULL,NULL
Alex Largo,Harry Potter y la orden del Fénix,4,NULL,NULL,0,NULL,0,0,NULL
Oscar Cantero,Chuecatown,1,0,-1,NULL,NULL,NULL,0,NULL
Rafa Ferrer,Transformers,3,0,NULL,0,NULL,NULL,NULL,0
Rafa Ferrer,Team América,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Bruji,Un engaño de lujo,3,1,NULL,1,NULL,NULL,1,NULL
Jose Contreras,Odette,3,NULL,1,NULL,NULL,NULL,NULL,NULL
Jose Contreras,Transformers,2,0,0,-1,NULL,NULL,-1,NULL
Jose Contreras,En algún lugar de la memoria,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
José A
Rafa Ferrer,Lo que no se ve,1,-1,NULL,NULL,NULL,NULL,NULL,-1
Berto,Transformers,3,0,NULL,NULL,NULL,0,NULL,NULL
Tito Chinchan,Shortbus,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Silvia Giner,Ladrones,2,-1,NULL,NULL,NULL,NULL,-1,-1
Tito Chinchan,La tía de Carlos,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Kiko de España,Death Proof,4,0,NULL,NULL,NULL,NULL,NULL,NULL
El mágico,Ratatouille,4,NULL,NULL,NULL,NULL,1,0,1
El vengador toxico,Historia de un crimen,4,NULL,NULL,0,NULL,0,NULL,NULL
Ana,Ratatouille,4,1,NULL,NULL,NULL,NULL,NULL,1
José Antonio Bermúdez,The host,4,0,NULL,NULL,NULL,-1,NULL,NULL
Emilio Calvo de Mora,Zodiac,4,-1,NULL,NULL,NULL,NULL,-1,-1
Caruco,Un engaño de lujo,3,NULL,NULL,0,NULL,NULL,NULL,NULL
Ramón Besonias,Transformers,2,-1,1,0,1,NULL,NULL,NULL
José A
Rafa Delgado,Harry Potter y la orden del Fénix,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Delgado,Transformers,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Bruji,Chuecatown,1,0,NULL,-1,NULL,1,1,NULL
Antoni Messa,Harry Potter y la orden del Fénix,3,-1,NULL,-1,NULL,NULL,0,NULL
Bruji,Un engaño de lujo,3,1,NULL,1,NULL,NULL,1,NULL
Oscar Cantero,Harry Potter y la orden del Fénix,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Victor Trujillo,Ladrones,1,-1,0,-1,NULL,NULL,NULL,NULL
Francisco Bellón,Obras en Casa,1,NULL,0,0,NULL,NULL,-1,NULL
Francisco Bellón,Red Road,2,1,NULL,NULL,NULL,NULL,-1,NULL
Emilio Calvo de Mora,Harry Potter y la orden del Fénix,2,1,NULL,0,1,NULL,NULL,1
Jeremy Fox,Bajo las estrellas,3,1,NULL,NULL,NULL,1,1,NULL
Jeremy Fox,Harry Potter y la orden del Fénix,3,0,NULL,0,0,NULL,-1,NULL
Tyler,28 semanas después,5,0,NULL,-1,NULL,NULL,NULL,0
Iñaki Bilbao,La suerte de Emma,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
José A
Enrique Colmena,Harry Potter y la orden del Fénix,2,NULL,NULL,0,NULL,NULL,1,NULL
José A
Rafa Ferrer,Los 4 Fantásticos y Silver Surfer,2,-1,NULL,-1,NULL,0,NULL,NULL
Rafa Ferrer,Harry Potter y el prisionero de Azkaban,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Berto,Hostel 2,4,NULL,NULL,1,NULL,NULL,NULL,NULL
José A
Tito Chinchan,Flyboys: héroes del aire,3,NULL,NULL,1,NULL,NULL,NULL,NULL
Taliesin,Bajo las estrellas,3,1,NULL,0,NULL,NULL,0,NULL
Oscar Cantero,Ciudad del silencio,1,-1,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Cantero,A golpes,2,1,NULL,1,NULL,NULL,0,NULL
JLO,El aura,5,1,NULL,-1,NULL,NULL,NULL,-1
JLO,La Novia Cadaver,4,NULL,NULL,NULL,NULL,NULL,NULL,0
JLO,Al límite de la verdad,3,-1,NULL,0,NULL,NULL,NULL,NULL
JLO,Kun-fu-sion,5,1,NULL,-1,NULL,0,NULL,0
Tito Chinchan,Ghetto,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Bodas y prejuicios,3,NULL,NULL,NULL,0,NULL,NULL,NULL
Bruji,Harry Potter y la orden del Fénix,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Next,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Bloody Will,Next,2,0,NULL,-1,NULL,NULL,NULL,1
José Antonio Bermúdez,The Queen,4,NULL,NULL,NULL,NULL,1,NULL,NULL
JLO,Cuestión de pelotas,2,NULL,NULL,NULL,NULL,-1,NULL,NULL
JLO,El caso Bourne,4,-1,NULL,-1,NULL,NULL,NULL,1
JLO,Madagascar,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JLO,Los 4 Fantásticos y Silver Surfer,2,0,NULL,-1,NULL,NULL,NULL,NULL
Tito Chinchan,Harry Potter y la orden del Fénix,5,0,0,0,0,NULL,NULL,NULL
Berto,Harry Potter y la orden del Fénix,2,-1,NULL,NULL,0,NULL,0,NULL
Tito Chinchan,Kun-fu-sion,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,The Queen,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Madagascar,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Harry poter y el caliz de fuego,3,1,1,-1,NULL,NULL,NULL,NULL
Tito Chinchan,Harry Potter y la piedra filosofal,3,NULL,0,NULL,NULL,NULL,NULL,NULL
Albert Puyuelo,Next,1,1,1,NULL,NULL,NULL,0,NULL
José Antonio Bermúdez,Whisky Romeo Zulu,3,1,NULL,NULL,1,NULL,1,1
Tito Chinchan,Transformers,3,0,NULL,0,NULL,NULL,NULL,NULL
José A
Alvaro Oliva,28 semanas después,4,1,NULL,-1,NULL,NULL,NULL,NULL
Alvaro Oliva,Shrek Tercero,2,NULL,NULL,0,NULL,NULL,NULL,NULL
Rafa Ferrer,Madagascar,2,NULL,1,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Bodas y prejuicios,2,1,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Cuestión de pelotas,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Mar abierto,1,0,1,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,A golpes,2,0,NULL,-1,NULL,NULL,NULL,NULL
Taliesin,Harry Potter y la orden del Fénix,2,-1,NULL,-1,NULL,NULL,NULL,NULL
Francisco Bellón,Next,1,1,1,NULL,NULL,NULL,0,NULL
Iñaki Bilbao,Next,3,0,1,1,NULL,NULL,-1,1
El vengador toxico,Harry Potter y la orden del Fénix,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Caty,Magnolia,5,1,NULL,0,NULL,1,1,NULL
JLO,The bank,4,-1,NULL,NULL,NULL,-1,NULL,0
JLO,Simone,3,NULL,NULL,-1,-1,0,NULL,-1
Pruden Rodríguez,Shrek Tercero,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Caty,La Casa de los 1000 Cadáveres,3,-1,-1,0,NULL,NULL,-1,-1
José A
Francisco Bellón,Los Simpson: La Película,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Locos por el surf,5,NULL,NULL,0,0,NULL,NULL,NULL
Rafa Ferrer,La Joven Jane Austen,3,0,NULL,NULL,NULL,NULL,0,NULL
Rafa Ferrer,Locos por el surf,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Pruden Rodríguez,La heredera,5,-1,NULL,NULL,NULL,NULL,-1,NULL
Caty,Memento,5,NULL,NULL,0,NULL,0,0,0
Caty,Timeline,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,Lucky You,2,-1,NULL,0,NULL,NULL,-1,NULL
Caty,El Experimento,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
José A
El mágico,Cocalero,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Los Simpson: La Película,5,0,NULL,NULL,NULL,NULL,NULL,NULL
Jose Contreras,Next,2,1,NULL,-1,NULL,NULL,0,NULL
Albert Puyuelo,Morirás en 3 días,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Gritos y susurros,5,1,NULL,NULL,NULL,NULL,-1,-1
José A
Alberto Concepción,Transformers,4,1,NULL,0,NULL,NULL,1,1
Tito Chinchan,Pathfinder
Tito Chinchan,Pathfinder
José A
Caty,Olvídate de mí,4,NULL,NULL,NULL,NULL,NULL,NULL,0
Caty,Alejandro Magno,2,0,NULL,-1,NULL,NULL,-1,-1
Tito Chinchan,Los energéticos,4,NULL,NULL,0,NULL,NULL,NULL,NULL
José Antonio Bermúdez,Wolf Creek,2,-1,NULL,-1,NULL,NULL,-1,NULL
Oscar Cantero,Los Simpson: La Película,4,1,NULL,NULL,NULL,NULL,NULL,NULL
Hombre Lobo,Turistas,3,NULL,NULL,-1,NULL,NULL,NULL,NULL
Ramón Balcells,Disturbia,3,NULL,NULL,1,NULL,NULL,NULL,NULL
Ramón Balcells,Harry Potter y la orden del Fénix,3,NULL,NULL,0,0,1,0,0
Ramón Balcells,Ratatouille,5,0,1,NULL,NULL,NULL,-1,0
José A
Tony Astonish,La Novia Cadaver,4,NULL,NULL,1,NULL,NULL,NULL,NULL
José A
Kiko de España,Planet Terror,3,0,-1,1,NULL,NULL,NULL,-1
Rafa Ferrer,Planet Terror,4,0,NULL,-1,-1,NULL,NULL,NULL
Rafa Ferrer,Death Proof,2,0,NULL,0,NULL,NULL,NULL,NULL
Francisco Bellón,Planet Terror,5,0,NULL,-1,NULL,NULL,NULL,NULL
Bruji,Next,3,0,NULL,0,NULL,NULL,0,NULL
Tony Astonish,Next,1,-1,NULL,NULL,NULL,NULL,NULL,NULL
Silvia Giner,Los Simpson: La Película,4,0,NULL,NULL,NULL,NULL,NULL,0
José A
Tito Chinchan,Volando voy,2,NULL,NULL,0,NULL,NULL,NULL,NULL
Tito Chinchan,El pico,4,NULL,NULL,-1,NULL,NULL,0,NULL
Dragon negro,Los Simpson: La Película,3,1,NULL,NULL,NULL,NULL,NULL,-1
Silvia Giner,Harry Potter y la orden del Fénix,4,NULL,NULL,NULL,1,NULL,NULL,0
Bruji,Turistas,1,-1,NULL,-1,1,NULL,-1,NULL
José A
Emilio Calvo de Mora,Blowup
Silvia Giner,Planet Terror,4,NULL,NULL,NULL,NULL,NULL,NULL,0
Tony Astonish,28 semanas después,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Iñaki Bilbao,Lucky You,3,NULL,0,0,NULL,NULL,1,1
Bloody Will,Planet Terror,2,1,0,-1,0,-1,0,-1
Yul B
Emilio Calvo de Mora,Paris
Tyler,Planet Terror,5,0,NULL,NULL,0,NULL,NULL,NULL
Tito Chinchan,Los Simpson: La Película,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Primeval,3,NULL,NULL,-1,NULL,NULL,NULL,NULL
Oscar Cantero,Planet Terror,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
José A
Jesus Lens,Los Simpson: La Película,4,0,0,NULL,0,NULL,NULL,NULL
Plissken,Wolf Creek,4,0,NULL,NULL,0,NULL,0,NULL
Dragon negro,Ratatouille,5,1,NULL,NULL,1,NULL,NULL,1
Plissken,Desmembrados,3,0,NULL,0,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Ratatouille,4,0,NULL,NULL,NULL,NULL,NULL,0
Plissken,Ovejas Asesinas,3,NULL,NULL,NULL,NULL,NULL,NULL,0
Iñaki Bilbao,Media luna,3,NULL,NULL,0,NULL,NULL,NULL,NULL
Iñaki Bilbao,Fast food nation,3,-1,1,0,NULL,NULL,NULL,0
Dragon negro,Planet Terror,4,0,NULL,0,NULL,NULL,NULL,0
Bruji,Planet Terror,4,-1,NULL,-1,NULL,NULL,-1,NULL
Bruji,El último rey de Escocia,2,-1,NULL,-1,NULL,NULL,-1,NULL
Bruji,The holiday,3,-1,NULL,-1,0,NULL,NULL,NULL
Bruji,Los fantasmas de Goya,4,1,NULL,NULL,NULL,1,-1,NULL
Bruji,El velo pintado,4,-1,0,0,1,NULL,0,NULL
Tito Chinchan,Los chulos,3,NULL,0,0,NULL,NULL,NULL,NULL
Francisco Bellón,2 Días en París,2,NULL,NULL,NULL,NULL,NULL,0,0
Francisco Bellón,Los 4 Fantásticos y Silver Surfer,1,0,NULL,NULL,NULL,NULL,1,1
Kiko de España,Isi Disi: Alto voltaje,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
El mágico,Los Simpson: La Película,3,-1,NULL,NULL,NULL,NULL,1,1
El mágico,Los 4 Fantásticos y Silver Surfer,4,-1,NULL,1,NULL,NULL,0,-1
Jesus Lens,Ratatouille,5,0,NULL,NULL,0,NULL,NULL,NULL
Iñaki Bilbao,Los Simpson: La Película,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
José A
Hombre Lobo,Planet Terror,4,0,NULL,1,0,NULL,-1,NULL
Rafa Ferrer,Ratatouille,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Daniel Galindo,28 semanas después,4,0,NULL,NULL,NULL,NULL,-1,NULL
Silvia Giner,Avalon,4,1,NULL,NULL,1,NULL,NULL,1
Emilio Calvo de Mora,Turistas,1,-1,NULL,NULL,NULL,NULL,0,NULL
Berto,Turistas,1,NULL,NULL,NULL,NULL,NULL,1,NULL
Berto,Los Simpson: La Película,2,1,-1,1,NULL,NULL,NULL,NULL
Berto,28 semanas después,3,0,-1,NULL,NULL,NULL,NULL,NULL
Antoni Messa,Los Simpson: La Película,3,0,0,NULL,NULL,NULL,0,NULL
Antoni Messa,La noche de los muertos vivientes,4,0,-1,NULL,NULL,NULL,-1,0
Tony Astonish,Lucky You,2,NULL,NULL,NULL,NULL,NULL,NULL,0
Enrique Colmena,Los Simpson: La Película,4,1,NULL,NULL,NULL,NULL,NULL,NULL
El vengador toxico,Los Simpson: La Película,3,0,0,1,NULL,NULL,NULL,NULL
Plissken,Planet Terror,3,NULL,NULL,0,NULL,NULL,0,NULL
Iñaki Bilbao,Ratatouille,4,NULL,0,NULL,NULL,NULL,NULL,NULL
Dragon negro,Los 4 Fantásticos y Silver Surfer,1,NULL,NULL,1,NULL,NULL,NULL,1
Torbe,300,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Los 4 Fantásticos y Silver Surfer,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kiko de España,Arma Fatal (Hot Fuzz),5,NULL,NULL,NULL,NULL,NULL,NULL,1
Bruji,La noche de los muertos vivientes,4,0,NULL,1,NULL,NULL,NULL,NULL
José A
JLO,Juana la loca,3,NULL,NULL,NULL,NULL,0,NULL,0
Emilio Calvo de Mora,Snake eyes (Ojos de serpiente),3,NULL,NULL,1,NULL,NULL,NULL,0
José A
José A
Iñaki Bilbao,Planet Terror,3,0,NULL,0,NULL,NULL,0,NULL
Kiko de España,Feast,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,El ultimátum de Bourne,1,NULL,NULL,0,NULL,NULL,1,0
Bloody Will,Los 4 Fantásticos y Silver Surfer,3,0,NULL,-1,NULL,NULL,NULL,NULL
José Antonio Bermúdez,Solos,2,-1,0,NULL,NULL,NULL,NULL,NULL
Tony Astonish,Wolf Creek,4,NULL,NULL,NULL,NULL,NULL,1,NULL
Bruji,El perfume,2,0,NULL,-1,NULL,NULL,-1,NULL
Silvia Giner,El ultimátum de Bourne,3,1,NULL,NULL,NULL,NULL,NULL,1
José A
Tito Chinchan,Cuando ruge la marabunta,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ramón Balcells,Sigo como Dios,2,0,NULL,0,NULL,NULL,NULL,NULL
Ivan Sainz-Pardo,Desmembrados,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ivan Sainz-Pardo,Ovejas Asesinas,2,1,1,-1,NULL,NULL,NULL,NULL
Ramón Balcells,Los Simpson: La Película,3,0,NULL,0,NULL,NULL,NULL,-1
Iñaki Bilbao,Un buen día lo tiene cualquiera,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Bruji,Ratatouille,3,NULL,NULL,NULL,NULL,NULL,0,NULL
Bruji,Los Borgia,2,-1,NULL,0,NULL,0,0,NULL
Tyler,Los Simpson: La Película,5,0,NULL,NULL,NULL,NULL,0,NULL
Ramón Balcells,El ultimátum de Bourne,4,0,1,0,-1,NULL,0,1
Ramón Balcells,Los 4 Fantásticos y Silver Surfer,2,NULL,NULL,1,NULL,NULL,NULL,NULL
Rafa Ferrer,¿Por qué se frotan las patitas?,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Iñaki Bilbao,El extraño (Le équipier),3,NULL,NULL,0,NULL,NULL,NULL,0
Dragon negro,TMNT: Las tortugas ninja,3,1,NULL,1,NULL,NULL,NULL,0
Matías Cobo,Los 4 Fantásticos y Silver Surfer,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Iñaki Bilbao,Locos por el surf,3,NULL,NULL,NULL,NULL,NULL,-1,NULL
José A
Hombre Lobo,White Noise 2,1,-1,NULL,NULL,NULL,NULL,1,NULL
Rafa Ferrer,Turistas,1,-1,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Shooter: El Tirador,3,NULL,0,NULL,NULL,NULL,0,NULL
Rafa Ferrer,Teresa
Caty,Amanecer de los Muertos,3,-1,NULL,NULL,NULL,NULL,NULL,-1
Caty,La tierra de los muertos vivientes,3,0,NULL,NULL,NULL,NULL,NULL,NULL
José A
Iñaki Bilbao,El ultimátum de Bourne,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,El fuego de la venganza,3,0,NULL,NULL,0,NULL,0,-1
Oscar Cantero,El ultimátum de Bourne,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Dragon negro,White Noise 2,2,1,NULL,NULL,NULL,NULL,NULL,0
