user_id,item_id,rating,efectos,comedia,genero,film,personajes,protagonista,mundo,escenas,espectador,epoca
Kiko de España,Plan de Vuelo (Desaparecida),1,,,,,,-1.0,-1.0,,,
Kiko de España,Matador,4,,,,-1.0,,,,,,
José A. Peig,El capitan blood,4,,,,,,1.0,,,1.0,
José A. Peig,Dracula,3,,,,,,,,,-1.0,
Tito Chinchan,El mito de Bourne,3,,,,-1.0,,-1.0,,,-1.0,
Kiko de España,Crash,2,,,,1.0,,,,,1.0,
Natalia Eseverri,El ultimátum de Bourne,3,,,,0.0,,,,,1.0,
Jose Contreras,El ultimátum de Bourne,3,,,,0.0,,,,,1.0,
Jose Contreras,El Club de los Suicidas,3,-1.0,,,-1.0,,,,,,
Ramón Balcells,La Caja Kovak,2,,,,-1.0,,,,,,
José A. Peig,El quinto elemento,4,,,,,,,,,1.0,
Ramón Besonias,Death Proof,3,,,-1.0,-1.0,,,,,,
Rafa Ferrer,Escucha mi voz,1,,,,,,,,,,0.0
Rafa Ferrer,Sólo tu,3,,,,,,,,0.0,,
Tito Chinchan,Los 4 Fantásticos y Silver Surfer,3,-1.0,,,,,,,,,
Rafa Ferrer,Uno para todas,2,,,,,-1.0,,,,,
Rafa Ferrer,Crash,4,,,,1.0,,,,,1.0,
Emilio Calvo de Mora,Death Proof,4,,,-1.0,-1.0,,,,,,
Alvaro Oliva,Planet Terror,2,,,-1.0,,,,,,,
Iñaki Bilbao,Death Proof,3,,,-1.0,-1.0,,,,,,
Kiko de España,Los Renegados del Diablo,4,,1.0,,,,,,,1.0,
Ripham,Hijos de los hombres,4,,,-1.0,,,,,,-1.0,
Tyler,Death Proof,5,,,-1.0,-1.0,,,,,,
Ramón Besonias,Disturbia,2,,,,,,,,,-1.0,
Txapulin,Caótica Ana,4,,,,,,,,,-1.0,
Enrique Colmena,Caótica Ana,1,,,,,,,,,-1.0,
Berto,Ratatouille,4,,,1.0,1.0,,,,,,
Enrique Colmena,La Carta Esférica,2,-1.0,,,,,,,,,-1.0
Andrés Pons,Death Proof,3,,,-1.0,-1.0,,,,,,
El vengador toxico,Ratatouille,4,,,1.0,1.0,,,,,,
José A. Peig,Death Proof,3,,,-1.0,-1.0,,,,,,
Kiko de España,Going to pieces,3,,,-1.0,,,,0.0,,0.0,
Kiko de España,Cabeza de muerte,2,,,-1.0,,,-1.0,,,,
Kiko de España,Me bebo tu sangre,5,,,-1.0,,,,,,1.0,
Rafa Ferrer,Cabeza de muerte,1,,,-1.0,,,-1.0,,,,
Rafa Ferrer,Sigo como Dios,2,,,,-1.0,,,,,,
Hombre Lobo,Death Proof,4,,,-1.0,-1.0,,,,,,
Dragon negro,Desmembrados,2,,,,1.0,,,,,,
Dragon negro,Ovejas Asesinas,4,0.0,,,-1.0,,,,,,
Antoni Messa,Locos por el surf,4,,,,,,1.0,,,,
Kiko de España,Patinazo a la gloria,4,0.0,0.0,,,,,,,,
Kiko de España,Tenacious D: Dando la nota,4,,0.0,1.0,,,,,,,
Emilio Calvo de Mora,El señor de la guerra,3,,-1.0,,,,,,,-1.0,
Bruji,Death Proof,4,,,-1.0,-1.0,,,,,,
Rafa Ferrer,El señor de la guerra,2,,-1.0,,,,,,,-1.0,
Francisco Bellón,La Jungla 4.0,3,,,,,,,-1.0,,,
Francisco Bellón,Solos,2,,,,-1.0,,,,,-1.0,
Francisco Bellón,Tocar el Cielo,2,,,,,,0.0,,,,
Naty Buqué,El milagro de P. Tinto,4,1.0,0.0,,,,,,,,
Naty Buqué,¿Qué he hecho yo para merecer esto?,5,,,,-1.0,,,,,,
Dragon negro,Wolf Creek,4,,,-1.0,,,-1.0,,,-1.0,
Hombre Lobo,Wolf Creek,2,,,-1.0,,,-1.0,,,-1.0,
Robgordon,Caótica Ana,1,,,,,,,,,-1.0,
Nüx,Caótica Ana,1,,,,,,,,,-1.0,
Tito Chinchan,Los ojos del mal,3,-1.0,,,,,,,-1.0,-1.0,
Andrés Pons,Cabeza de muerte,2,,,-1.0,,,-1.0,,,,
Jesus Lens,La Jungla 4.0,4,,,,,,,-1.0,,,
Ramón Balcells,Death Proof,5,,,-1.0,-1.0,,,,,,
Emilio Calvo de Mora,Seduciendo a un extraño,1,,,,,,,-1.0,,-1.0,
Kiko de España,La Jungla 4.0,2,,,,,,,-1.0,,,
Berto,Sigo como Dios,2,,,,-1.0,,,,,,
Emilio Calvo de Mora,La Jungla 4.0,3,,,,,,,-1.0,,,
Marta,Death Proof,4,,,-1.0,-1.0,,,,,,
Hombre Lobo,Los ojos del mal,1,-1.0,,,,,,,-1.0,-1.0,
Berto,Locos por el surf,2,,,,,,1.0,,,,
Jeremy Fox,Ratatouille,5,,,1.0,1.0,,,,,,
Iñaki Bilbao,La Jungla 4.0,3,,,,,,,-1.0,,,
José A. Peig,La Jungla 4.0,2,,,,,,,-1.0,,,
Bruji,Ana Karenina,4,,,1.0,,,,-1.0,,-1.0,
Bruji,La sombra de la sospecha,1,,,,,,,,,1.0,
Bruji,El señor de la guerra,1,,-1.0,,,,,,,-1.0,
Kiko de España,Believers,1,,0.0,,0.0,,,,,,
Antoni Messa,La Jungla 4.0,3,,,,,,,-1.0,,,
Emilio Calvo de Mora,Los ojos del mal,2,-1.0,,,,,,,-1.0,-1.0,
Ramón Balcells,Amor y otros desastres,2,,,,-1.0,,,-1.0,,,
Matías Cobo,La Jungla 4.0,2,,,,,,,-1.0,,,
Matías Cobo,Death Proof,4,,,-1.0,-1.0,,,,,,
Jeremy Fox,Los 4 Fantásticos y Silver Surfer,2,-1.0,,,,,,,,,
Rafa Ferrer,Alta Tensión,3,,,1.0,-1.0,,,,,,
Rafa Ferrer,Atrapado en el tiempo,4,,,-1.0,-1.0,,-1.0,,,,
Berto,La Jungla 4.0,3,,,,,,,-1.0,,,
Enrique Colmena,Death Proof,1,,,-1.0,-1.0,,,,,,
Rafa Marin,La Jungla 4.0,4,,,,,,,-1.0,,,
Tony Astonish,El caso Slevin,3,,,,1.0,,,1.0,,1.0,
José A. Peig,La jungla de cristal,5,,,,,,1.0,-1.0,,-1.0,
Cp,El ultimátum de Bourne,4,,,,0.0,,,,,1.0,
Kiko de España,La jungla de cristal,5,,,,,,1.0,-1.0,,-1.0,
Rafa Ferrer,La hora fría,4,-1.0,,,-1.0,,,,,-1.0,
Plissken,Death Proof,5,,,-1.0,-1.0,,,,,,
Agente Cooper,La Jungla 4.0,2,,,,,,,-1.0,,,
Naty Buqué,El perfume,4,,,1.0,,,,,,-1.0,
Naty Buqué,Los Simpson: La Película,4,,,-1.0,,,,,,,
Jeremy Fox,El Club de los Suicidas,2,-1.0,,,-1.0,,,,,,
Beatriz Perez,La hora fría,2,-1.0,,,-1.0,,,,,-1.0,
Jeremy Fox,Piratas del Caribe: En el Fin del Mundo,2,,,,,,,,,-1.0,
Jeremy Fox,Shrek Tercero,2,-1.0,,,,,,,,,
Dragon negro,Los ojos del mal,3,-1.0,,,,,,,-1.0,-1.0,
Andrés Pons,La hora fría,4,-1.0,,,-1.0,,,,,-1.0,
Alex Largo,Ellas y Ellos,1,,,,0.0,,0.0,,,,
Plissken,La extraña que hay en tí,2,,,-1.0,,,,,,-1.0,
Tito Chinchan,El último tango en París,1,-1.0,,,,,,,,,
Francisco Bellón,Un Corazón Invencible,2,,,,1.0,,,,,,
Rafa Ferrer,Hotel Rwanda,4,,,,,,,,1.0,,
Plissken,Caótica Ana,1,,,,,,,,,-1.0,
Alex Largo,La Casa de las Dagas Voladoras,5,1.0,,,1.0,,,,,,
Rafa Ferrer,Miguel y William,2,-1.0,,,,,,,,,
Naty Buqué,El libro negro,2,,,,,,,,1.0,1.0,
Kiko de España,La hora fría,3,-1.0,,,-1.0,,,,,-1.0,
Emilio Calvo de Mora,Wolf Creek,3,,,-1.0,,,-1.0,,,-1.0,
Emilio Calvo de Mora,El romance de Astrea y Celadón,3,,-1.0,,,,,,,,
Antoni Messa,Wolf Creek,4,,,-1.0,,,-1.0,,,-1.0,
Ramón Balcells,La Jungla 4.0,3,,,,,,,-1.0,,,
Rafa Delgado,Death Proof,4,,,-1.0,-1.0,,,,,,
Rafa Delgado,Sigo como Dios,2,,,,-1.0,,,,,,
Rafa Delgado,Planet Terror,3,,,-1.0,,,,,,,
Rafa Delgado,Los Simpson: La Película,2,,,-1.0,,,,,,,
José A. Peig,Objetivo Birmania,4,,,,,,,,-1.0,,
José A. Peig,Los duelistas,3,,,,,,,,,-1.0,-1.0
José A. Peig,La jungla 2,2,,,,,,,1.0,,-1.0,
Oscar Cantero,Os declaro marido y marido,1,,-1.0,,-1.0,,,,,,-1.0
Oscar Cantero,El Elegido,2,,,,-1.0,,,,,,-1.0
Oscar Cantero,Moscow Zero,2,,,,,,-1.0,,,-1.0,
Iñaki Bilbao,Un Corazón Invencible,3,,,,1.0,,,,,,
Jeremy Fox,Los Simpson: La Película,3,,,-1.0,,,,,,,
Antoni Messa,Los ojos del mal,3,-1.0,,,,,,,-1.0,-1.0,
El mágico,El ultimátum de Bourne,3,,,,0.0,,,,,1.0,
Juan David,La Caja Kovak,3,,,,-1.0,,,,,,
Bloody Will,Un Corazón Invencible,5,,,,1.0,,,,,,
Naty Buqué,Zodiac,4,,,,,,,,,-1.0,
Enrique Colmena,La Jungla 4.0,2,,,,,,,-1.0,,,
JohnTrent,La Jungla 4.0,3,,,,,,,-1.0,,,
Tito Chinchan,La Jungla 4.0,4,,,,,,,-1.0,,,
"Tito Chinchan,""Desde que amanece, apetece"",1,-1.0,,,,,,,,,"
Rafa Delgado,This is England,5,,,,,,,,-1.0,-1.0,
Tyler,300,4,-1.0,,,,,,-1.0,,,
Rafa Delgado,Ratatouille,4,,,1.0,1.0,,,,,,
Rafa Delgado,Spiderman 3,3,,,,,,,-1.0,,,
Rafa Delgado,Kill Bill: Volume 1,5,,1.0,,1.0,,,,,,
Rafa Delgado,Nana,2,0.0,,,,,0.0,,,,
Rafa Delgado,El Motorista Fantasma (Ghost Rider),1,,,,,,-1.0,-1.0,,,
Rafa Delgado,Death Note,2,,,,1.0,,,,,,
Rafa Delgado,En busca de la felicidad,4,,,,,,,-1.0,,-1.0,
Rafa Delgado,María Antonieta,4,,,-1.0,,,,,,,
Rafa Delgado,El truco final (The Prestige),4,,,,,,-1.0,,,,
Rafa Delgado,Eragon,1,-1.0,,,,,,,,,
Rafa Delgado,Happy feet,5,,,,,,1.0,,,,
Rafa Delgado,Déjà Vu,3,,,,-1.0,,,,,,
Rafa Delgado,Borat,4,,,,,-1.0,,,,,
Rafa Delgado,El ilusionista,2,,,,,,,,,1.0,1.0
Rafa Delgado,The Queen,3,-1.0,,,,,,,,-1.0,
Naty Buqué,La fuente de la vida,1,,,,-1.0,,,,-1.0,-1.0,
José A. Peig,En la ciudad de Sylvia,4,,,,,,,,-1.0,-1.0,
José A. Peig,Jungla de cristal 3: La venganza,2,,,,,,0.0,-1.0,,,
Yojimbo,En la ciudad de Sylvia,1,,,,,,,,-1.0,-1.0,
Jeremy Fox,El ultimátum de Bourne,5,,,,0.0,,,,,1.0,
Bloody Will,Hairspray,4,1.0,,,1.0,,,,,,
Andrés Pons,La Jungla 4.0,4,,,,,,,-1.0,,,
Bruji,La Jungla 4.0,1,,,,,,,-1.0,,,
Andrés Pons,Gone,3,,,,1.0,,1.0,,,1.0,
Tyler,Seven,5,-1.0,,,-1.0,,,,,-1.0,
"Tito Chinchan,""El fontanero, su mujer y otras cosas de meter"",4,0.0,,,,,,,0.0,,"
Tito Chinchan,Calígula,5,,,,,0.0,,,,,
Tito Chinchan,El imperio de los sentidos,2,0.0,,,,,,0.0,,,
José Córdoba,La Jungla 4.0,3,,,,,,,-1.0,,,
Francisco Bellón,Disturbia,2,,,,,,,,,-1.0,
Francisco Bellón,Salir Pitando,1,-1.0,,,-1.0,,,,,,
Jose Contreras,Os declaro marido y marido,1,,-1.0,,-1.0,,,,,,-1.0
Bloody Will,Disturbia,3,,,,,,,,,-1.0,
Antonio Bret,Halloween El Origen,3,,,,,,,,,-1.0,
Yojimbo,Death Proof,1,,,-1.0,-1.0,,,,,,
Ivan Sainz-Pardo,La Jungla 4.0,3,,,,,,,-1.0,,,
Rafa Ferrer,Hairspray,5,1.0,,,1.0,,,,,,
Natalia Eseverri,Hairspray,4,1.0,,,1.0,,,,,,
Enrique Colmena,Cabeza de muerte,3,,,-1.0,,,-1.0,,,,
Bruji,Gal,1,-1.0,,,,,,,,-1.0,
Bruji,Déjà Vu,2,,,,-1.0,,,,,,
José Antonio Bermúdez,Sicko,3,,,,,,-1.0,,,,
Emilio Calvo de Mora,El ultimátum de Bourne,4,,,,0.0,,,,,1.0,
Tito Chinchan,La maldición de la flor dorada,3,1.0,,,,,,,,1.0,
Silvia Giner,Guardianes del día,4,-1.0,,,-1.0,,,,,,
José A. Peig,Un tranvía llamado deseo,5,,,,,,,,,1.0,-1.0
James Wallestein,Halloween El Origen,5,,,,,,,,,-1.0,
Kiko de España,Salir Pitando,4,-1.0,,,-1.0,,,,,,
Lady Winter,Sin reservas,4,,,,1.0,,,,,,
Andrés Pons,Alta Tensión,3,,,1.0,-1.0,,,,,,
Ramón Balcells,Os declaro marido y marido,2,,-1.0,,-1.0,,,,,,-1.0
Ramón Balcells,Bajo las estrellas,4,,,,1.0,,,,,,
Iñaki Bilbao,Mataharis,3,,,,,,,,,1.0,
Rafa Ferrer,Sicko,3,,,,,,-1.0,,,,
Francisco Bellón,¿Y tú Quién Eres?,2,-1.0,,,,,,,,,
Francisco Bellón,En la ciudad de Sylvia,1,,,,,,,,-1.0,-1.0,
Hombre Lobo,Desmembrados,4,,,,1.0,,,,,,
Hombre Lobo,The host,4,,,-1.0,,,,,,,
Rafa Delgado,Disturbia,3,,,,,,,,,-1.0,
Tito Chinchan,Azumi 2,3,0.0,,,,,0.0,,,,
Plissken,Amor y otros desastres,2,,,,-1.0,,,-1.0,,,
Emilio Calvo de Mora,Guardianes del día,2,-1.0,,,-1.0,,,,,,
"Tito Chinchan,""Plauto, recuerdo distorsionado de un tonto eventual"",1,,,,,,1.0,,,,"
Pablo López,Hairspray,5,1.0,,,1.0,,,,,,
Tito Chinchan,Perras callejeras,2,-1.0,,,-1.0,,,,,,
Francisco Bellón,Mataharis,4,,,,,,,,,1.0,
Kiko de España,Diabolik,4,,,,,,0.0,,,,
Kiko de España,El motel del infierno,2,0.0,,,,,,,,,
Emilio Calvo de Mora,El asesinato de Richard Nixon,3,,,-1.0,,,,,,-1.0,
Kiko de España,Concursante,4,,,,-1.0,,,,,-1.0,
Rafa Ferrer,Shootem up,3,,,,,,,-1.0,,,
Tito Chinchan,Días de cine,2,-1.0,,,-1.0,,,,,,
Andrés Pons,¿Y tú Quién Eres?,2,-1.0,,,,,,,,,
Emilio Calvo de Mora,Los burdeles de Paprika,2,-1.0,,,,,,,,,
Ramón Balcells,Sin reservas,3,,,,1.0,,,,,,
Hombre Lobo,The messengers,2,-1.0,,,,,-1.0,,,-1.0,
Rafa Ferrer,Fido,2,,,,-1.0,,,,,,
Tito Chinchan,Disturbia,3,,,,,,,,,-1.0,
Rafa Ferrer,Arma Fatal (Hot Fuzz),3,,,,1.0,,,,,,
Alex Largo,Hero,5,,,,,,1.0,,,,
Iñaki Bilbao,Mataharis,3,,,,,,,,,1.0,
Emilio Calvo de Mora,Mala noche,3,-1.0,,,,,,,,-1.0,
Taliesin,La Jungla 4.0,2,,,,,,,-1.0,,,
Ramón Besonias,Chapter 27,2,,,,,,,,,-1.0,
Jeremy Fox,Odette,3,,,,1.0,,1.0,,,,
Andrés Pons,Prey (Safari sangriento),1,,,,,,-1.0,-1.0,,,
Cristina Álvarez,The host,4,,,-1.0,,,,,,,
Rafa Delgado,Driving Lessons,2,,-1.0,,,,,,,,
David Montag,Kárate a muerte en Torremolinos,1,0.0,,,,,,,,,
Andrés Pons,Carne muerta,3,0.0,,,,,,,,,
Tito Chinchan,Sicko,4,,,,,,-1.0,,,,
Iñaki Bilbao,Promesas del Este,3,,,,-1.0,,,,,,
Iñaki Bilbao,Un plan brillante,2,,,,,,1.0,,,1.0,
Francisco Bellón,Promesas del este,4,,-1.0,,,,,,,,
Francisco Bellón,La Señal,3,,,,,,,,,1.0,
Francisco Bellón,Siete Mesas de Billar Francés,3,,,,1.0,,,,,,
Oscar Cantero,El abominable doctor Phibes,3,,,1.0,1.0,,0.0,,,,
Tito Chinchan,Payasos Asesinos Del Espacio Exterior,5,-1.0,,,0.0,,,,,,
Iñaki Bilbao,Padre nuestro,3,,,,0.0,1.0,,,,-1.0,
Daniel Galindo,Padre nuestro,3,,,,0.0,1.0,,,,-1.0,
J-rules,Promesas del Este,3,,,,-1.0,,,,,,
J-rules,La extraña que hay en tí,2,,,-1.0,,,,,,-1.0,
Emilio Calvo de Mora,La vida en rosa,3,,,,,,,,,-1.0,
Hombre Lobo,Disturbia,3,,,,,,,,,-1.0,
Adrian Bravo,Rec,3,,-1.0,,,,,,,,
Emilio Calvo de Mora,Oceans 13,2,,,-1.0,,,,,,,
Rafa Ferrer,Bogus,2,,,,,,0.0,,,,
Rafa Ferrer,Supersalidos,3,,,,,,,,,,1.0
Iñaki Bilbao,Siete Mesas de Billar Francés,3,,,,1.0,,,,,,
Emilio Calvo de Mora,El asesino,2,,,,,,,,,,-1.0
Txapulin,Expiación: Más Alla de la Pasión,4,,,,,,,,,1.0,-1.0
Francisco Bellón,Un plan brillante,3,,,,,,1.0,,,1.0,
Rafa Ferrer,El niño de barro,3,,,,1.0,,,,,1.0,
Rafa Ferrer,Mr Brooks,2,,,,-1.0,,,,,,
Francisco Bellón,La Huella,2,,,,,,,,-1.0,1.0,
Francisco Bellón,El Orfanato,2,,,,,,,,-1.0,,
Plissken,El Orfanato,4,,,,,,,,-1.0,,
Oscar Cantero,El ataque de los muertos sin ojos,3,1.0,,,,,,,,,
Rafa Ferrer,High School Musical,2,,,,1.0,,,,,,
Rafa Ferrer,High School Musical 2,2,,,,-1.0,,,,,,-1.0
Rafa Ferrer,Os declaro marido y marido,3,,-1.0,,-1.0,,,,,,-1.0
Tony Astonish,La promesa,2,-1.0,,,,,,,,,
Rafa Ferrer,Las vueltas de la vida,2,,,,-1.0,,,,,-1.0,-1.0
Iñaki Bilbao,El Orfanato,3,,,,,,,,-1.0,,
Rafa Ferrer,La Jungla 4.0,2,,,,,,,-1.0,,,
Rafa Delgado,High School Musical,3,,,,1.0,,,,,,
Rafa Delgado,High School Musical 2,2,,,,-1.0,,,,,,-1.0
Rafa Ferrer,El Orfanato,5,,,,,,,,-1.0,,
Rafa Ferrer,Concursante,2,,,,-1.0,,,,,-1.0,
Rafa Delgado,El Orfanato,4,,,,,,,,-1.0,,
Ramón Balcells,Promesas del Este,5,,,,-1.0,,,,,,
Tito Chinchan,Los burdeles de Paprika,3,-1.0,,,,,,,,,
Kiko de España,Los Cronocrímenes,4,,-1.0,,,,,,,,
Kiko de España,Rec,5,,-1.0,,,,,,,,
Rafa Ferrer,Lío embarazoso,2,,-1.0,,-1.0,,,,,0.0,0.0
Dragon negro,1408,2,,,,,,,,,-1.0,
Emilio Calvo de Mora,El Orfanato,4,,,,,,,,-1.0,,
Silvia Giner,Las 13 Rosas,4,,,,,-1.0,,,,,
José A. Peig,En la ciudad,4,,,,,,,,,-1.0,
Iñaki Bilbao,Un funeral de muerte,3,,,,1.0,,,,,,
Silvia Giner,Cabeza de perro,1,-1.0,-1.0,,-1.0,,,,,,
Ana Belén Pacheco,The Last Kiss,2,,-1.0,,,,,,,-1.0,
Ana Belén Pacheco,El último beso,4,,-1.0,,,,,,,-1.0,
Kiko de España,La Huella,2,,,,,,,,-1.0,1.0,
Ana Belén Pacheco,Mr Brooks,1,,,,-1.0,,,,,,
Cp,Promesas del Este,4,,,,-1.0,,,,,,
"Silvia Giner,""Adiós pequeña, adiós"",3,,1.0,,,,,,,1.0,"
Ana Belén Pacheco,3:10 to Yuma,3,,,,1.0,,,,,1.0,
Francisco Bellón,La Joven Jane Austen,3,,,,,,,,,,0.0
Francisco Bellón,Las 13 Rosas,5,,,,,-1.0,,,,,
Oscar Cantero,El niño de barro,3,,,,1.0,,,,,1.0,
J-rules,El Orfanato,4,,,,,,,,-1.0,,
Iñaki Bilbao,First Snow (La primera nevada),3,,,,,,1.0,,,,
Emilio Calvo de Mora,Killing America,2,,,,,,-1.0,,,,
Patri,Las 13 Rosas,3,,,,,-1.0,,,,,
Tito Chinchan,Operación Mata-Hari,2,-1.0,,,-1.0,,,,,,
Tito Chinchan,Guardianes del día,2,-1.0,,,-1.0,,,,,,
Francisco Bellón,Quiéreme,2,-1.0,,,-1.0,,,,,,
Tito Chinchan,Supersalidos,2,,,,,,,,,,1.0
Emilio Calvo de Mora,Sunshine,2,-1.0,,,,,,,,-1.0,
Estesoyo,El Orfanato,1,,,,,,,,-1.0,,
Ramón Balcells,La extraña que hay en tí,2,,,-1.0,,,,,,-1.0,
Pruden Rodríguez,El Orfanato,4,,,,,,,,-1.0,,
Tito Chinchan,Brujas mágicas,3,0.0,,,,,,0.0,,,0.0
José A. Peig,El pasaje,3,,,,,,,,-1.0,-1.0,
Emilio Calvo de Mora,Disturbia,3,,,,,,,,,-1.0,
Tito Chinchan,El número 23,3,-1.0,,,-1.0,,,,,-1.0,
Estesoyo,El número 23,1,-1.0,,,-1.0,,,,,-1.0,
Naty Buqué,Rapado,3,,,,,,,,,-1.0,
Oscar Cantero,Mandíbulas 2,1,-1.0,,,,,0.0,,,,
Plissken,Las 13 Rosas,3,,,,,-1.0,,,,,
Francisco Bellón,The invasion,2,,,,,,,,,,-1.0
Francisco Bellón,Stardust,3,1.0,,,,,,1.0,,1.0,
Francisco Bellón,53 días de invierno,2,,,,,-1.0,,,,-1.0,
Queralt Antu,Caótica Ana,2,,,,,,,,,-1.0,
Silvia Giner,La Luna en Botella,4,,-1.0,,-1.0,,,,,,
Ana Belén Pacheco,Death Sentence,2,,,,-1.0,,,,,-1.0,
Andrés Pons,Saw 4,1,,,,-1.0,,,,,-1.0,
Alex Largo,Los Simpson: La Película,3,,,-1.0,,,,,,,
Ramón Besonias,El Orfanato,2,,,,,,,,-1.0,,
Matías Cobo,Promesas del Este,3,,,,-1.0,,,,,,
Juan Fondevila,El viaje de Chihiro,5,,,,,1.0,0.0,,,,
Juan Fondevila,Las vírgenes suicidas,4,,,-1.0,,-1.0,,,,,
Patri,El camino de los ingleses,2,-1.0,,,,,,,-1.0,-1.0,
Iñaki Bilbao,Stardust,3,1.0,,,,,,1.0,,1.0,
Hombre Lobo,El Orfanato,2,,,,,,,,-1.0,,
José A. Peig,Eva al desnudo,5,,,,,,1.0,,,,
Mario,Saw 4,2,,,,-1.0,,,,,-1.0,
Ana Belén Pacheco,Los Seis Signos de la Luz,2,,,,,,,-1.0,,,
Ana Belén Pacheco,Una verdad incómoda,2,,,,,,,-1.0,,,
Silvia Giner,El Orfanato,2,,,,,,,,-1.0,,
Silvia Giner,Stardust,4,1.0,,,,,,1.0,,1.0,
"Francisco Bellón,""Adiós pequeña, adiós"",3,,1.0,,,,,,,1.0,"
Francisco Bellón,El Asesinato de Jesse James por el Cobarde Robert Ford,4,,,,1.0,,,,,1.0,
Francisco Bellón,Oviedo Express,4,,,,,0.0,,,,,
Estesoyo,300,1,-1.0,,,,,,-1.0,,,
Kiko de España,Shootem up,3,,,,,,,-1.0,,,
Alberto Concepción,El sueño de Cassandra,2,-1.0,,,,,,,,-1.0,
Hombre Lobo,The invasion,2,,,,,,,,,,-1.0
Ramón Balcells,Saw 4,1,,,,-1.0,,,,,-1.0,
Oscar Cantero,Return to house on Haunted Hill,1,,,,,,,,,,-1.0
Tito Chinchan,Trabajo basura,2,-1.0,,,,,,,-1.0,,
Tito Chinchan,Furia de Titanes,5,,,,,,0.0,,,,
Rafa Ferrer,Trabajo basura,3,-1.0,,,,,,,-1.0,,
Rafa Ferrer,Little Nicky,3,1.0,,,1.0,,,0.0,,,
Rafa Ferrer,Hasta que el cura nos separe,2,,,,1.0,,1.0,,,,
Ramón Besonias,American Gangster,3,,,,,,,1.0,,1.0,
Emilio Calvo de Mora,The invasion,2,,,,,,,,,,-1.0
Kiko de España,The Lookout,3,,,,0.0,,,,,0.0,
"Iñaki Bilbao,""Adiós pequeña, adiós"",4,,1.0,,,,,,,1.0,"
Matías Cobo,Supersalidos,4,,,,,,,,,,1.0
Tito Chinchan,Cube Zero,3,,,,,,-1.0,,,,
Emilio Calvo de Mora,En bandeja de plata,5,,,-1.0,,,,,,-1.0,-1.0
Rafa Ferrer,Star Wars: La guerra de las galaxias,5,,,,,,,1.0,,,
Rafa Ferrer,Cube Zero,2,,,,,,-1.0,,,,
Rafa Ferrer,El viaje de Chihiro,3,,,,,1.0,0.0,,,,
Jack Torrance,Resident Evil Extincion,2,,,,,,,,,,-1.0
Plissken,La Luna en Botella,3,,-1.0,,-1.0,,,,,,
Kiko de España,Alien Space Avenger,1,-1.0,,,,,,-1.0,,,
Tito Chinchan,El séptimo sello,3,-1.0,,,,,,,,,
Francisco Bellón,La Torre de Suso,3,,1.0,,,,,,,,
Francisco Bellón,La Zona,2,,,,0.0,,,,0.0,,
Rafa Ferrer,Sol Naciente,1,,,,,,-1.0,,,,
Rafa Ferrer,Star Wars V: El imperio contraataca,5,,,0.0,,,,,,,
Rafa Ferrer,Star Wars Episodio VI: El retorno del Jedi,4,,,,,,,0.0,,,
Tito Chinchan,Shaolin Soccer,5,-1.0,,0.0,,,,,,,
Tito Chinchan,Resident Evil Extincion,3,,,,,,,,,,-1.0
Jack Torrance,Halloween El Origen,2,,,,,,,,,-1.0,
"Ramón Besonias,""Adiós pequeña, adiós"",3,,1.0,,,,,,,1.0,"
Emilio Calvo de Mora,Leones por Corderos,3,,,,,,,,,-1.0,
Hombre Lobo,Dead silence,3,-1.0,,,-1.0,,,,-1.0,,
Iñaki Bilbao,La Torre de Suso,3,,1.0,,,,,,,,
Rafa Ferrer,Stars Wars III La venganza de los Sith,4,,,,,,,-1.0,,,
Silvia Giner,Resident Evil Extincion,3,,,,,,,,,,-1.0
Emilio Calvo de Mora,Fracture,3,,,,,,,,,-1.0,
Ana Belén Pacheco,Un Corazón Invencible,2,,,,1.0,,,,,,
Tito Chinchan,El marine (persecución extrema),2,-1.0,,,1.0,,,,,,
Iñaki Bilbao,Leones por Corderos,4,,,,,,,,,-1.0,
Andrés Pons,Venus Drowning,5,,,,,,,,0.0,,
Kiko de España,The Birthday,3,,,,,,,,-1.0,,
José A. Peig,El graduado,3,,,,,,,,,-1.0,-1.0
Patri,La tumba de las luciérnagas,5,,,,,,,-1.0,-1.0,,
Estesoyo,Spiderman 3,1,,,,,,,-1.0,,,
Francisco Bellón,Villa Tranquila,3,,,,,,,,,0.0,
Francisco Bellón,La Luna en Botella,3,,-1.0,,-1.0,,,,,,
Patri,El último show,3,,,-1.0,,,,,,-1.0,-1.0
Tito Chinchan,Pitch Black,4,1.0,,,,,1.0,,,,
Tito Chinchan,Las crónicas de Riddick,3,-1.0,0.0,,,,,,,,
Emilio Calvo de Mora,Redacted,2,,,,,,,,,-1.0,
Rafa Ferrer,Leones por Corderos,2,,,,,,,,,-1.0,
Iñaki Bilbao,Luz de Domingo,3,,,,-1.0,,,1.0,,-1.0,
Iñaki Bilbao,Las crónicas de Riddick,2,-1.0,0.0,,,,,,,,
Iñaki Bilbao,Pitch Black,3,1.0,,,,,1.0,,,,
Tito Chinchan,Arma Fatal (Hot Fuzz),4,,,,1.0,,,,,,
Marta,El Orfanato,3,,,,,,,,-1.0,,
Emilio Calvo de Mora,El buscavidas,5,-1.0,,,,,,,,-1.0,
Francisco Bellón,La habitacion de Fermat,2,,,,-1.0,,,,,,
Andrés Pons,Ginger Snaps,4,,,,1.0,,,,,1.0,1.0
